first_name,last_name,name,last_season,player_code,country_of_birth,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,image_url,international_caps,international_goals,url,current_club_name,market_value_in_eur,highest_market_value_in_eur
Leonardo,Baroncelli,Leonardo Baroncelli,2024,leonardo-baroncelli,Italy,2005-08-13 00:00:00,Centre-Back,Defender,right,190.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/932733-1724147453.jpg?lm=1,,,https://www.transfermarkt.co.uk/leonardo-baroncelli/profil/spieler/932733,Associazione Calcio Fiorentina,200000.0,200000.0
Christian,Biagetti,Christian Biagetti,2023,christian-biagetti,Italy,2004-03-10 00:00:00,Centre-Back,Defender,right,,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/650990-1712299112.jpg?lm=1,,,https://www.transfermarkt.co.uk/christian-biagetti/profil/spieler/650990,Associazione Calcio Fiorentina,150000.0,150000.0
Pietro,Leonardelli,Pietro Leonardelli,2024,pietro-leonardelli,Italy,2006-06-25 00:00:00,Goalkeeper,Goalkeeper,,,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/937631-1753770226.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/pietro-leonardelli/profil/spieler/937631,Associazione Calcio Fiorentina,125000.0,125000.0
Lorenzo,Romani,Lorenzo Romani,2024,lorenzo-romani,Italy,2005-02-28 00:00:00,Centre-Back,Defender,left,,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/899542-1715679763.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/lorenzo-romani/profil/spieler/899542,Associazione Calcio Fiorentina,,
Rafael,Leão,Rafael Leão,2025,rafael-leao,Portugal,1999-06-10 00:00:00,Left Winger,Attack,right,188.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/357164-1730126553.jpg?lm=1,45.0,5.0,https://www.transfermarkt.co.uk/rafael-leao/profil/spieler/357164,Associazione Calcio Milan,50000000.0,90000000.0
Christian,Pulisic,Christian Pulisic,2025,christian-pulisic,United States,1998-09-18 00:00:00,Right Winger,Attack,right,177.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/315779-1691696699.jpg?lm=1,87.0,33.0,https://www.transfermarkt.co.uk/christian-pulisic/profil/spieler/315779,Associazione Calcio Milan,40000000.0,60000000.0
Strahinja,Pavlović,Strahinja Pavlović,2025,strahinja-pavlovic,Yugoslavia (Republic),2001-05-24 00:00:00,Centre-Back,Defender,left,194.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/574671-1757664768.jpg?lm=1,55.0,5.0,https://www.transfermarkt.co.uk/strahinja-pavlovic/profil/spieler/574671,Associazione Calcio Milan,40000000.0,40000000.0
Christopher,Nkunku,Christopher Nkunku,2025,christopher-nkunku,France,1997-11-14 00:00:00,Centre-Forward,Attack,right,177.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/344381-1663686834.jpg?lm=1,18.0,2.0,https://www.transfermarkt.co.uk/christopher-nkunku/profil/spieler/344381,Associazione Calcio Milan,25000000.0,80000000.0
Ardon,Jashari,Ardon Jashari,2025,ardon-jashari,Switzerland,2002-07-30 00:00:00,Defensive Midfield,Midfield,left,181.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/608172-1734438792.jpg?lm=1,9.0,0.0,https://www.transfermarkt.co.uk/ardon-jashari/profil/spieler/608172,Associazione Calcio Milan,25000000.0,32000000.0
Koni,De Winter,Koni De Winter,2025,koni-de-winter,Belgium,2002-06-12 00:00:00,Centre-Back,Defender,right,191.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/490384-1730126791.jpg?lm=1,8.0,0.0,https://www.transfermarkt.co.uk/koni-de-winter/profil/spieler/490384,Associazione Calcio Milan,23000000.0,23000000.0
Youssouf,Fofana,Youssouf Fofana,2025,youssouf-fofana,France,1999-01-10 00:00:00,Defensive Midfield,Midfield,right,185.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/569598-1725528517.jpg?lm=1,25.0,3.0,https://www.transfermarkt.co.uk/youssouf-fofana/profil/spieler/569598,Associazione Calcio Milan,23000000.0,30000000.0
Samuele,Ricci,Samuele Ricci,2025,samuele-ricci,Italy,2001-08-21 00:00:00,Defensive Midfield,Midfield,right,181.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/467992-1730125512.jpg?lm=1,11.0,0.0,https://www.transfermarkt.co.uk/samuele-ricci/profil/spieler/467992,Associazione Calcio Milan,22000000.0,30000000.0
Davide,Bartesaghi,Davide Bartesaghi,2025,davide-bartesaghi,Italy,2005-12-29 00:00:00,Left-Back,Defender,left,193.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/887638-1695108454.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/davide-bartesaghi/profil/spieler/887638,Associazione Calcio Milan,22000000.0,23000000.0
Mike,Maignan,Mike Maignan,2025,mike-maignan,French Guiana,1995-07-03 00:00:00,Goalkeeper,Goalkeeper,right,191.0,2031-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/182906-1681459155.jpg?lm=1,42.0,0.0,https://www.transfermarkt.co.uk/mike-maignan/profil/spieler/182906,Associazione Calcio Milan,20000000.0,45000000.0
Alexis,Saelemaekers,Alexis Saelemaekers,2025,alexis-saelemaekers,Belgium,1999-06-27 00:00:00,Right Midfield,Midfield,right,180.0,2031-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/381950-1757604189.jpg?lm=1,25.0,2.0,https://www.transfermarkt.co.uk/alexis-saelemaekers/profil/spieler/381950,Associazione Calcio Milan,20000000.0,25000000.0
Adrien,Rabiot,Adrien Rabiot,2025,adrien-rabiot,France,1995-04-03 00:00:00,Central Midfield,Midfield,left,191.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/182913-1681462009.jpg?lm=1,61.0,7.0,https://www.transfermarkt.co.uk/adrien-rabiot/profil/spieler/182913,Associazione Calcio Milan,18000000.0,50000000.0
Santiago,Gimenez,Santiago Gimenez,2025,santiago-gimenez,Argentina,2001-04-18 00:00:00,Centre-Forward,Attack,left,180.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/552955-1739903736.jpg?lm=1,48.0,6.0,https://www.transfermarkt.co.uk/santiago-gimenez/profil/spieler/552955,Associazione Calcio Milan,18000000.0,50000000.0
Fikayo,Tomori,Fikayo Tomori,2025,fikayo-tomori,Canada,1997-12-19 00:00:00,Centre-Back,Defender,right,185.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/303254-1684856117.jpg?lm=1,6.0,0.0,https://www.transfermarkt.co.uk/fikayo-tomori/profil/spieler/303254,Associazione Calcio Milan,17000000.0,50000000.0
Matteo,Gabbia,Matteo Gabbia,2025,matteo-gabbia,Italy,1999-10-21 00:00:00,Centre-Back,Defender,right,185.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/323167-1661351918.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/matteo-gabbia/profil/spieler/323167,Associazione Calcio Milan,17000000.0,20000000.0
Zachary,Athekame,Zachary Athekame,2025,zachary-athekame,Switzerland,2004-12-13 00:00:00,Right-Back,Defender,right,181.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/990637-1733948149.jpg?lm=1,17.0,0.0,https://www.transfermarkt.co.uk/zachary-athekame/profil/spieler/990637,Associazione Calcio Milan,15000000.0,15000000.0
Pervis,Estupiñán,Pervis Estupiñán,2025,pervis-estupinan,Ecuador,1998-01-21 00:00:00,Left-Back,Defender,left,175.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/349599-1668498118.jpg?lm=1,55.0,5.0,https://www.transfermarkt.co.uk/pervis-estupinan/profil/spieler/349599,Associazione Calcio Milan,12000000.0,35000000.0
Ruben,Loftus-Cheek,Ruben Loftus-Cheek,2025,ruben-loftus-cheek,England,1996-01-23 00:00:00,Central Midfield,Midfield,right,191.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/202886-1692879593.jpg?lm=1,11.0,0.0,https://www.transfermarkt.co.uk/ruben-loftus-cheek/profil/spieler/202886,Associazione Calcio Milan,8500000.0,30000000.0
David,Odogu,David Odogu,2025,david-odogu,Germany,2006-06-03 00:00:00,Centre-Back,Defender,right,191.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/897423-1724771146.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/david-odogu/profil/spieler/897423,Associazione Calcio Milan,5000000.0,5000000.0
Luka,Modrić,Luka Modrić,2025,luka-modric,Jugoslawien (SFR),1985-09-09 00:00:00,Central Midfield,Midfield,right,172.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/27992-1687776160.jpg?lm=1,199.0,29.0,https://www.transfermarkt.co.uk/luka-modric/profil/spieler/27992,Associazione Calcio Milan,3500000.0,55000000.0
Niclas,Füllkrug,Niclas Füllkrug,2025,niclas-fullkrug,Germany,1993-02-09 00:00:00,Centre-Forward,Attack,right,189.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/75489-1768815337.jpg?lm=1,24.0,14.0,https://www.transfermarkt.co.uk/niclas-fullkrug/profil/spieler/75489,Associazione Calcio Milan,3500000.0,15000000.0
Silvano,Vos,Silvano Vos,2024,silvano-vos,Netherlands,2005-03-16 00:00:00,Defensive Midfield,Midfield,right,189.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/738476-1687962408.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/silvano-vos/profil/spieler/738476,Associazione Calcio Milan,2500000.0,3000000.0
Alessandro,Florenzi,Alessandro Florenzi,2024,alessandro-florenzi,Italy,1991-03-11 00:00:00,Right-Back,Defender,right,173.0,,https://img.a.transfermarkt.technology/portrait/header/130365-1663574873.jpg?lm=1,49.0,2.0,https://www.transfermarkt.co.uk/alessandro-florenzi/profil/spieler/130365,Associazione Calcio Milan,2000000.0,30000000.0
Simon,Kjær,Simon Kjær,2023,simon-kjaer,Denmark,1989-03-26 00:00:00,Centre-Back,Defender,right,191.0,,https://img.a.transfermarkt.technology/portrait/header/48859-1661514194.jpg?lm=1,,,https://www.transfermarkt.co.uk/simon-kjaer/profil/spieler/48859,Associazione Calcio Milan,1500000.0,13000000.0
Pietro,Terracciano,Pietro Terracciano,2025,pietro-terracciano,Italy,1990-03-08 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/96254-1753403934.jpg?lm=1,,,https://www.transfermarkt.co.uk/pietro-terracciano/profil/spieler/96254,Associazione Calcio Milan,900000.0,2500000.0
Mattia,Caldara,Mattia Caldara,2023,mattia-caldara,Italy,1994-05-05 00:00:00,Centre-Back,Defender,right,187.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/197470-1630656758.jpg?lm=1,,,https://www.transfermarkt.co.uk/mattia-caldara/profil/spieler/197470,Associazione Calcio Milan,800000.0,25000000.0
Lorenzo,Torriani,Lorenzo Torriani,2025,lorenzo-torriani,Italy,2005-01-31 00:00:00,Goalkeeper,Goalkeeper,right,197.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/939745-1730184012.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/lorenzo-torriani/profil/spieler/939745,Associazione Calcio Milan,800000.0,800000.0
Chaka,Traorè,Chaka Traorè,2024,chaka-traore,Cote d'Ivoire,2004-12-23 00:00:00,Left Winger,Attack,right,175.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/700998-1704902842.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/chaka-traore/profil/spieler/700998,Associazione Calcio Milan,700000.0,1500000.0
Victor,Eletu,Victor Eletu,2023,victor-eletu,Nigeria,2005-04-01 00:00:00,Defensive Midfield,Midfield,left,176.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/935508-1655210688.jpg?lm=1,,,https://www.transfermarkt.co.uk/victor-eletu/profil/spieler/935508,Associazione Calcio Milan,400000.0,400000.0
Noah,Raveyre,Noah Raveyre,2024,noah-raveyre,France,2005-06-22 00:00:00,Goalkeeper,Goalkeeper,right,195.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/986180-1668004374.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/noah-raveyre/profil/spieler/986180,Associazione Calcio Milan,200000.0,300000.0
Antonio,Mirante,Antonio Mirante,2023,antonio-mirante,Italy,1983-07-08 00:00:00,Goalkeeper,Goalkeeper,right,193.0,,https://img.a.transfermarkt.technology/portrait/header/22141-1663574908.jpg?lm=1,,,https://www.transfermarkt.co.uk/antonio-mirante/profil/spieler/22141,Associazione Calcio Milan,100000.0,6000000.0
Andrea,Bartoccioni,Andrea Bartoccioni,2023,andrea-bartoccioni,Italy,2004-03-14 00:00:00,Goalkeeper,Goalkeeper,right,196.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/815550-1704955069.jpg?lm=1,,,https://www.transfermarkt.co.uk/andrea-bartoccioni/profil/spieler/815550,Associazione Calcio Milan,50000.0,50000.0
Hugo,Cuenca,Hugo Cuenca,2024,hugo-cuenca,Paraguay,2005-01-08 00:00:00,Attacking Midfield,Midfield,left,183.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/906315-1739282726.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/hugo-cuenca/profil/spieler/906315,Associazione Calcio Milan,,
Mattia,Liberali,Mattia Liberali,2024,mattia-liberali,Italy,2007-04-06 00:00:00,Attacking Midfield,Midfield,left,172.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/988964-1733226137.jpg?lm=1,14.0,4.0,https://www.transfermarkt.co.uk/mattia-liberali/profil/spieler/988964,Associazione Calcio Milan,,
Diego,Sia,Diego Sia,2023,diego-sia,,2006-03-10 00:00:00,Left Winger,Attack,right,,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/999402-1698056507.jpg?lm=1,,,https://www.transfermarkt.co.uk/diego-sia/profil/spieler/999402,Associazione Calcio Milan,,
Manu,Koné,Manu Koné,2025,manu-kone,France,2001-05-17 00:00:00,Central Midfield,Midfield,right,185.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/624690-1757931309.jpg?lm=1,15.0,0.0,https://www.transfermarkt.co.uk/manu-kone/profil/spieler/624690,Associazione Sportiva Roma,50000000.0,50000000.0
Donyell,Malen,Donyell Malen,2025,donyell-malen,Netherlands,1999-01-19 00:00:00,Centre-Forward,Attack,right,178.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/326029-1711746104.jpg?lm=1,55.0,13.0,https://www.transfermarkt.co.uk/donyell-malen/profil/spieler/326029,Associazione Sportiva Roma,45000000.0,45000000.0
,Wesley,Wesley,2025,wesley,Brazil,2003-09-06 00:00:00,Right-Back,Defender,right,175.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/964580-1743167536.jpg?lm=1,8.0,0.0,https://www.transfermarkt.co.uk/wesley/profil/spieler/964580,Associazione Sportiva Roma,40000000.0,40000000.0
Mile,Svilar,Mile Svilar,2025,mile-svilar,Belgium,1999-08-27 00:00:00,Goalkeeper,Goalkeeper,right,189.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/338670-1725532174.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/mile-svilar/profil/spieler/338670,Associazione Sportiva Roma,35000000.0,35000000.0
Evan,Ndicka,Evan Ndicka,2025,evan-ndicka,France,1999-08-20 00:00:00,Centre-Back,Defender,left,192.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/371149-1757605149.jpg?lm=1,27.0,0.0,https://www.transfermarkt.co.uk/evan-ndicka/profil/spieler/371149,Associazione Sportiva Roma,35000000.0,35000000.0
Matías,Soulé,Matías Soulé,2025,matias-soule,Argentina,2003-04-15 00:00:00,Right Winger,Attack,left,182.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/668951-1725529266.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/matias-soule/profil/spieler/668951,Associazione Sportiva Roma,35000000.0,35000000.0
Niccolò,Pisilli,Niccolò Pisilli,2025,niccolo-pisilli,Italy,2004-09-23 00:00:00,Central Midfield,Midfield,right,180.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/813137-1683527978.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/niccolo-pisilli/profil/spieler/813137,Associazione Sportiva Roma,30000000.0,30000000.0
Neil,El Aynaoui,Neil El Aynaoui,2025,neil-el-aynaoui,France,2001-07-02 00:00:00,Central Midfield,Midfield,right,185.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/901019-1757603917.jpg?lm=1,18.0,2.0,https://www.transfermarkt.co.uk/neil-el-aynaoui/profil/spieler/901019,Associazione Sportiva Roma,23000000.0,23000000.0
Evan,Ferguson,Evan Ferguson,2025,evan-ferguson,Ireland,2004-10-19 00:00:00,Centre-Forward,Attack,right,188.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/648046-1681739980.jpg?lm=1,26.0,8.0,https://www.transfermarkt.co.uk/evan-ferguson/profil/spieler/648046,Associazione Sportiva Roma,20000000.0,65000000.0
Daniele,Ghilardi,Daniele Ghilardi,2025,daniele-ghilardi,Italy,2003-01-06 00:00:00,Centre-Back,Defender,right,189.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/701819-1725530673.jpg?lm=1,16.0,1.0,https://www.transfermarkt.co.uk/daniele-ghilardi/profil/spieler/701819,Associazione Sportiva Roma,18000000.0,18000000.0
Robinio,Vaz,Robinio Vaz,2025,robinio-vaz,France,2007-02-17 00:00:00,Centre-Forward,Attack,right,185.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1131161-1761232363.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/robinio-vaz/profil/spieler/1131161,Associazione Sportiva Roma,18000000.0,18000000.0
Gianluca,Mancini,Gianluca Mancini,2025,gianluca-mancini,Italy,1996-04-17 00:00:00,Centre-Back,Defender,right,190.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/256448-1663581060.jpg?lm=1,20.0,2.0,https://www.transfermarkt.co.uk/gianluca-mancini/profil/spieler/256448,Associazione Sportiva Roma,15000000.0,30000000.0
Artem,Dovbyk,Artem Dovbyk,2025,artem-dovbyk,Ukraine,1997-06-21 00:00:00,Centre-Forward,Attack,left,189.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/343537-1719215184.jpg?lm=1,41.0,11.0,https://www.transfermarkt.co.uk/artem-dovbyk/profil/spieler/343537,Associazione Sportiva Roma,15000000.0,35000000.0
Zeki,Çelik,Zeki Çelik,2025,zeki-celik,Türkiye,1997-02-17 00:00:00,Right-Back,Defender,right,180.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/251075-1725530746.jpg?lm=1,62.0,3.0,https://www.transfermarkt.co.uk/zeki-celik/profil/spieler/251075,Associazione Sportiva Roma,14000000.0,20000000.0
Jan,Ziolkowski,Jan Ziolkowski,2025,jan-ziolkowski,Poland,2005-06-05 00:00:00,Centre-Back,Defender,right,194.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1046867-1757603793.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/jan-ziolkowski/profil/spieler/1046867,Associazione Sportiva Roma,12000000.0,12000000.0
Devyne,Rensch,Devyne Rensch,2025,devyne-rensch,Netherlands,2003-01-18 00:00:00,Right-Back,Defender,right,181.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/557407-1683881379.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/devyne-rensch/profil/spieler/557407,Associazione Sportiva Roma,8500000.0,12000000.0
Lorenzo,Pellegrini,Lorenzo Pellegrini,2025,lorenzo-pellegrini,Italy,1996-06-19 00:00:00,Attacking Midfield,Midfield,right,186.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/286297-1692962972.jpg?lm=1,36.0,6.0,https://www.transfermarkt.co.uk/lorenzo-pellegrini/profil/spieler/286297,Associazione Sportiva Roma,8000000.0,45000000.0
Bryan,Zaragoza,Bryan Zaragoza,2025,bryan-zaragoza,Spain,2001-09-09 00:00:00,Left Winger,Attack,right,164.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/713644-1714503809.jpg?lm=1,3.0,1.0,https://www.transfermarkt.co.uk/bryan-zaragoza/profil/spieler/713644,Associazione Sportiva Roma,8000000.0,12000000.0
Bryan,Cristante,Bryan Cristante,2025,bryan-cristante,Italy,1995-03-03 00:00:00,Defensive Midfield,Midfield,right,186.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/199248-1724827920.jpg?lm=1,48.0,2.0,https://www.transfermarkt.co.uk/bryan-cristante/profil/spieler/199248,Associazione Sportiva Roma,7000000.0,25000000.0
Mario,Hermoso,Mario Hermoso,2025,mario-hermoso,Spain,1995-06-18 00:00:00,Centre-Back,Defender,left,184.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/281769-1666818938.jpg?lm=1,5.0,0.0,https://www.transfermarkt.co.uk/mario-hermoso/profil/spieler/281769,Associazione Sportiva Roma,7000000.0,35000000.0
