first_name,last_name,name,last_season,player_code,country_of_birth,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,image_url,international_caps,international_goals,url,current_club_name,market_value_in_eur,highest_market_value_in_eur
Norbert,Gyömbér,Norbert Gyömbér,2025,norbert-gyomber,CSSR,1992-07-03 00:00:00,Centre-Back,Defender,right,189.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/205054-1628669768.jpg?lm=1,55.0,0.0,https://www.transfermarkt.co.uk/norbert-gyomber/profil/spieler/205054,Al-Kholood Club,800000.0,1500000.0
,Samir Caetano,Samir Caetano,2025,samir-caetano,Brazil,1994-12-05 00:00:00,Centre-Back,Defender,left,184.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/255744-1595914430.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/samir-caetano/profil/spieler/255744,Al-Najma Sport Club,1500000.0,7000000.0
Ali,Jasim,Ali Jasim,2025,ali-jasim,Iraq,2004-01-20 00:00:00,Left Winger,Attack,right,178.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/877672-1738057702.jpg?lm=1,37.0,2.0,https://www.transfermarkt.co.uk/ali-jasim/profil/spieler/877672,Al-Najma Sport Club,500000.0,550000.0
João,Félix,João Félix,2025,joao-felix,Portugal,1999-11-10 00:00:00,Second Striker,Attack,right,179.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/462250-1668165358.jpg?lm=1,55.0,12.0,https://www.transfermarkt.co.uk/joao-felix/profil/spieler/462250,Al-Nassr Football Club,28000000.0,100000000.0
Kingsley,Coman,Kingsley Coman,2025,kingsley-coman,France,1996-06-13 00:00:00,Left Winger,Attack,right,181.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/243714-1700040256.jpg?lm=1,61.0,8.0,https://www.transfermarkt.co.uk/kingsley-coman/profil/spieler/243714,Al-Nassr Football Club,20000000.0,65000000.0
,Cristiano Ronaldo,Cristiano Ronaldo,2025,cristiano-ronaldo,Portugal,1985-02-05 00:00:00,Centre-Forward,Attack,right,185.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/8198-1748102259.jpg?lm=1,230.0,145.0,https://www.transfermarkt.co.uk/cristiano-ronaldo/profil/spieler/8198,Al-Nassr Football Club,10000000.0,120000000.0
Marcelo,Brozović,Marcelo Brozović,2025,marcelo-brozovic,Croatia,1992-11-16 00:00:00,Defensive Midfield,Midfield,both,181.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/156617-1661352678.jpg?lm=1,99.0,7.0,https://www.transfermarkt.co.uk/marcelo-brozovic/profil/spieler/156617,Al-Nassr Football Club,8000000.0,60000000.0
Koray,Günter,Koray Günter,2025,koray-gunter,Germany,1994-08-16 00:00:00,Centre-Back,Defender,right,185.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/115763-1727796170.png?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/koray-gunter/profil/spieler/115763,Al-Okhdood Club,600000.0,5000000.0
Cristian,Tello,Cristian Tello,2024,cristian-tello,Spain,1991-08-11 00:00:00,Left Winger,Attack,both,178.0,,https://img.a.transfermarkt.technology/portrait/header/141834-1716742330.png?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/cristian-tello/profil/spieler/141834,Al-Orobah FC,2700000.0,12000000.0
Mateo,Retegui,Mateo Retegui,2025,mateo-retegui,Argentina,1999-04-29 00:00:00,Centre-Forward,Attack,right,186.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/554903-1681311414.jpg?lm=1,28.0,11.0,https://www.transfermarkt.co.uk/mateo-retegui/profil/spieler/554903,Al-Qadsiah Saudi Football Club,30000000.0,45000000.0
Nahitan,Nández,Nahitan Nández,2025,nahitan-nandez,Uruguay,1995-12-28 00:00:00,Right Midfield,Midfield,right,172.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/315063-1686126135.jpg?lm=1,71.0,0.0,https://www.transfermarkt.co.uk/nahitan-nandez/profil/spieler/315063,Al-Qadsiah Saudi Football Club,4500000.0,26000000.0
Yacine,Adli,Yacine Adli,2025,yacine-adli,France,2000-07-29 00:00:00,Defensive Midfield,Midfield,right,186.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/395236-1725531271.jpg?lm=1,5.0,1.0,https://www.transfermarkt.co.uk/yacine-adli/profil/spieler/395236,Al-Shabab Club,7500000.0,15000000.0
Giacomo,Bonaventura,Giacomo Bonaventura,2024,giacomo-bonaventura,Italy,1989-08-22 00:00:00,Attacking Midfield,Midfield,right,180.0,,https://img.a.transfermarkt.technology/portrait/header/57280-1707150976.jpg?lm=1,18.0,1.0,https://www.transfermarkt.co.uk/giacomo-bonaventura/profil/spieler/57280,Al-Shabab Club,3000000.0,24000000.0
Wesley,Hoedt,Wesley Hoedt,2025,wesley-hoedt,Netherlands,1994-03-06 00:00:00,Centre-Back,Defender,left,193.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/253765-1660675203.jpg?lm=1,6.0,0.0,https://www.transfermarkt.co.uk/wesley-hoedt/profil/spieler/253765,Al-Shabab Club,1200000.0,15000000.0
Musa,Barrow,Musa Barrow,2025,musa-barrow,The Gambia,1998-11-14 00:00:00,Left Winger,Attack,right,184.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/486624-1692963091.jpg?lm=1,52.0,14.0,https://www.transfermarkt.co.uk/musa-barrow/profil/spieler/486624,Al-Taawoun Football Club,6000000.0,20000000.0
Ianis,Hagi,Ianis Hagi,2025,ianis-hagi,Türkiye,1998-10-22 00:00:00,Attacking Midfield,Midfield,both,182.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/282076-1761654746.jpg?lm=1,54.0,8.0,https://www.transfermarkt.co.uk/ianis-hagi/profil/spieler/282076,Alanyaspor,1800000.0,7000000.0
Denso,Kasius,Denso Kasius,2025,denso-kasius,Netherlands,2002-10-06 00:00:00,Right-Back,Defender,right,183.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/577394-1753350609.jpg?lm=1,7.0,0.0,https://www.transfermarkt.co.uk/denso-kasius/profil/spieler/577394,Alkmaar Zaanstreek,6000000.0,6000000.0
Jeroen,Zoet,Jeroen Zoet,2025,jeroen-zoet,Netherlands,1991-01-06 00:00:00,Goalkeeper,Goalkeeper,right,189.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/79045-1753350290.jpg?lm=1,11.0,0.0,https://www.transfermarkt.co.uk/jeroen-zoet/profil/spieler/79045,Alkmaar Zaanstreek,250000.0,12500000.0
Filip,Benkovic,Filip Benkovic,2024,filip-benkovic,Croatia,1997-07-13 00:00:00,Centre-Back,Defender,right,194.0,,https://img.a.transfermarkt.technology/portrait/header/293168-1776589744.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/filip-benkovic/profil/spieler/293168,Allmänna Idrottsklubben,1800000.0,11000000.0
Rui,Modesto,Rui Modesto,2024,rui-modesto,Portugal,1999-10-07 00:00:00,Right Winger,Attack,right,181.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/671799-1718958112.jpg?lm=1,7.0,0.0,https://www.transfermarkt.co.uk/rui-modesto/profil/spieler/671799,Allmänna Idrottsklubben,1800000.0,2000000.0
Jan,Mlakar,Jan Mlakar,2025,jan-mlakar,Slovenia,1998-10-23 00:00:00,Centre-Forward,Attack,right,183.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/309180-1716317465.jpg?lm=1,29.0,4.0,https://www.transfermarkt.co.uk/jan-mlakar/profil/spieler/309180,Amiens SC,900000.0,3000000.0
Lautaro,Giannetti,Lautaro Giannetti,2025,lautaro-giannetti,Argentina,1993-11-13 00:00:00,Centre-Back,Defender,right,185.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/225963-1757670028.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/lautaro-giannetti/profil/spieler/225963,Antalyaspor,1200000.0,5000000.0
,Naldo,Naldo,2023,naldo,Brazil,1988-08-25 00:00:00,Centre-Back,Defender,right,188.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/148666-1695398875.png?lm=1,,,https://www.transfermarkt.co.uk/naldo/profil/spieler/148666,Antalyaspor,125000.0,4500000.0
Uros,Racic,Uros Racic,2025,uros-racic,Yugoslavia (Republic),1998-03-17 00:00:00,Defensive Midfield,Midfield,both,193.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/417575-1692277737.jpg?lm=1,13.0,0.0,https://www.transfermarkt.co.uk/uros-racic/profil/spieler/417575,Aris Thessalonikis,3000000.0,10000000.0
Carles,Pérez,Carles Pérez,2025,carles-perez,Spain,1998-02-16 00:00:00,Right Winger,Attack,left,173.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/282810-1698852701.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/carles-perez/profil/spieler/282810,Aris Thessalonikis,1800000.0,10000000.0
Christian,Kouamé,Christian Kouamé,2025,christian-kouame,Cote d'Ivoire,1997-12-06 00:00:00,Centre-Forward,Attack,right,193.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/337725-1663591953.jpg?lm=1,30.0,3.0,https://www.transfermarkt.co.uk/christian-kouame/profil/spieler/337725,Aris Thessalonikis,1800000.0,22000000.0
Martin,Hongla,Martin Hongla,2025,martin-hongla,Cameroon,1998-03-16 00:00:00,Defensive Midfield,Midfield,right,182.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/398808-1663671327.jpg?lm=1,35.0,1.0,https://www.transfermarkt.co.uk/martin-hongla/profil/spieler/398808,Aris Thessalonikis,1200000.0,5000000.0
Robin,Quaison,Robin Quaison,2024,robin-quaison,Sweden,1993-10-09 00:00:00,Centre-Forward,Attack,right,183.0,,https://img.a.transfermarkt.technology/portrait/header/206542-1735062490.jpg?lm=1,52.0,14.0,https://www.transfermarkt.co.uk/robin-quaison/profil/spieler/206542,Aris Thessalonikis,800000.0,13000000.0
Martín,Montoya,Martín Montoya,2024,martin-montoya,Spain,1991-04-14 00:00:00,Right-Back,Defender,right,175.0,,https://img.a.transfermarkt.technology/portrait/header/68645-1691487947.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/martin-montoya/profil/spieler/68645,Aris Thessalonikis,350000.0,15000000.0
Giannis,Fetfatzidis,Giannis Fetfatzidis,2024,giannis-fetfatzidis,Greece,1990-12-21 00:00:00,Right Winger,Attack,left,165.0,,https://img.a.transfermarkt.technology/portrait/header/128931-1743946491.jpg?lm=1,27.0,3.0,https://www.transfermarkt.co.uk/giannis-fetfatzidis/profil/spieler/128931,Aris Thessalonikis,200000.0,4500000.0
Lazaros,Christodoulopoulos,Lazaros Christodoulopoulos,2023,lazaros-christodoulopoulos,Greece,1986-12-19 00:00:00,Attacking Midfield,Midfield,right,183.0,,https://img.a.transfermarkt.technology/portrait/header/34283-1448965371.jpg?lm=1,,,https://www.transfermarkt.co.uk/lazaros-christodoulopoulos/profil/spieler/34283,Aris Thessalonikis,150000.0,3500000.0
Riccardo,Calafiori,Riccardo Calafiori,2025,riccardo-calafiori,Italy,2002-05-19 00:00:00,Left-Back,Defender,left,188.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/502821-1727382174.jpg?lm=1,14.0,0.0,https://www.transfermarkt.co.uk/riccardo-calafiori/profil/spieler/502821,Arsenal Football Club,55000000.0,55000000.0
Christian,Nørgaard,Christian Nørgaard,2025,christian-norgaard,Denmark,1994-03-10 00:00:00,Defensive Midfield,Midfield,right,187.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/148367-1699799827.jpg?lm=1,41.0,2.0,https://www.transfermarkt.co.uk/christian-norgaard/profil/spieler/148367,Arsenal Football Club,5000000.0,20000000.0
Rubén,Bentancourt,Rubén Bentancourt,2024,ruben-bentancourt,Uruguay,1993-03-02 00:00:00,Centre-Forward,Attack,right,184.0,2026-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/197333-1719947790.png?lm=1,5.0,2.0,https://www.transfermarkt.co.uk/ruben-bentancourt/profil/spieler/197333,Asociación Atlética Argentinos Juniors,700000.0,1500000.0
Sergio,Romero,Sergio Romero,2024,sergio-romero,Argentina,1987-02-22 00:00:00,Goalkeeper,Goalkeeper,right,192.0,,https://img.a.transfermarkt.technology/portrait/header/30690-1739888603.jpg?lm=1,96.0,0.0,https://www.transfermarkt.co.uk/sergio-romero/profil/spieler/30690,Asociación Atlética Argentinos Juniors,400000.0,7000000.0
Gino,Infantino,Gino Infantino,2025,gino-infantino,Argentina,2003-05-19 00:00:00,Central Midfield,Midfield,left,178.0,2026-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/831162-1695027339.jpg?lm=1,16.0,2.0,https://www.transfermarkt.co.uk/gino-infantino/profil/spieler/831162,Asociación Atlética Argentinos Juniors,350000.0,3000000.0
Juan,Valencia,Juan Valencia,2024,juan-valencia,Colombia,1998-06-20 00:00:00,Central Midfield,Midfield,right,185.0,,https://img.a.transfermarkt.technology/portrait/header/474621-1713377129.JPG?lm=1,,,https://www.transfermarkt.co.uk/juan-valencia/profil/spieler/474621,Asociación Deportivo Pasto,250000.0,500000.0
Romario,Benzar,Romario Benzar,2024,romario-benzar,Romania,1992-03-26 00:00:00,Right-Back,Defender,right,180.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/164231-1662121588.png?lm=1,19.0,0.0,https://www.transfermarkt.co.uk/romario-benzar/profil/spieler/164231,Asociația Fotbal Club Botoșani,200000.0,2500000.0
Paul-José,Mpoku,Paul-José Mpoku,2024,paul-jose-mpoku,Zaire,1992-04-19 00:00:00,Attacking Midfield,Midfield,right,174.0,,https://img.a.transfermarkt.technology/portrait/header/73846-1746515320.png?lm=1,22.0,6.0,https://www.transfermarkt.co.uk/paul-jose-mpoku/profil/spieler/73846,Asociația Fotbal Club UTA Arad,900000.0,5000000.0
Said Ahmed,Said,Said Ahmed Said,2025,said-ahmed-said,Ghana,1993-04-20 00:00:00,Centre-Forward,Attack,left,181.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/45529-1770385143.png?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/said-ahmed-said/profil/spieler/45529,Asociația Fotbal Club Unirea 04 Slobozia,50000.0,1500000.0
Alessandro,Murgia,Alessandro Murgia,2025,alessandro-murgia,Italy,1996-08-09 00:00:00,Central Midfield,Midfield,right,185.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/289061-1695106514.png?lm=1,14.0,1.0,https://www.transfermarkt.co.uk/alessandro-murgia/profil/spieler/289061,Asociația Sportivă Fotbal Club Universitatea Cluj,650000.0,6000000.0
Elio,Capradossi,Elio Capradossi,2025,elio-capradossi,Uganda,1996-03-11 00:00:00,Centre-Back,Defender,both,185.0,,https://img.a.transfermarkt.technology/portrait/header/238947-1753429856.png?lm=1,11.0,1.0,https://www.transfermarkt.co.uk/elio-capradossi/profil/spieler/238947,Asociația Sportivă Fotbal Club Universitatea Cluj,450000.0,2300000.0
Alin,Toșca,Alin Toșca,2025,alin-tosca,Romania,1992-03-14 00:00:00,Centre-Back,Defender,left,181.0,,https://img.a.transfermarkt.technology/portrait/header/148004-1665489314.png?lm=1,30.0,1.0,https://www.transfermarkt.co.uk/alin-tosca/profil/spieler/148004,Asociația Sportivă Fotbal Club Universitatea Cluj,50000.0,2000000.0
Justin,Kluivert,Justin Kluivert,2025,justin-kluivert,Netherlands,1999-05-05 00:00:00,Attacking Midfield,Midfield,both,173.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/330659-1779893085.jpg?lm=1,13.0,0.0,https://www.transfermarkt.co.uk/justin-kluivert/profil/spieler/330659,Association Football Club Bournemouth,25000000.0,35000000.0
Álex,Jiménez,Álex Jiménez,2025,alex-jimenez,Spain,2005-05-08 00:00:00,Right-Back,Defender,right,177.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/741257-1751532035.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/alex-jimenez/profil/spieler/741257,Association Football Club Bournemouth,22000000.0,22000000.0
Christos,Mandas,Christos Mandas,2025,christos-mandas,Greece,2001-09-17 00:00:00,Goalkeeper,Goalkeeper,right,189.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/481675-1724268727.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/christos-mandas/profil/spieler/481675,Association Football Club Bournemouth,8000000.0,10000000.0
Oussama,El Azzouzi,Oussama El Azzouzi,2025,oussama-el-azzouzi,Netherlands,2001-05-29 00:00:00,Defensive Midfield,Midfield,right,189.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/531065-1707127581.jpg?lm=1,6.0,0.0,https://www.transfermarkt.co.uk/oussama-el-azzouzi/profil/spieler/531065,Association de la Jeunesse auxerroise,1800000.0,2500000.0
Francisco,Sierralta,Francisco Sierralta,2025,francisco-sierralta,Chile,1997-05-06 00:00:00,Centre-Back,Defender,right,192.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/371436-1724773614.jpg?lm=1,20.0,0.0,https://www.transfermarkt.co.uk/francisco-sierralta/profil/spieler/371436,Association de la Jeunesse auxerroise,1200000.0,2000000.0
Assane,Dioussé,Assane Dioussé,2025,assane-diousse,Senegal,1997-09-20 00:00:00,Defensive Midfield,Midfield,left,175.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/287635-1657714916.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/assane-diousse/profil/spieler/287635,Association de la Jeunesse auxerroise,500000.0,5000000.0
Denis,Zakaria,Denis Zakaria,2025,denis-zakaria,Switzerland,1996-11-20 00:00:00,Defensive Midfield,Midfield,right,189.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/334526-1780491997.jpg?lm=1,66.0,3.0,https://www.transfermarkt.co.uk/denis-zakaria/profil/spieler/334526,Association sportive de Monaco Football Club,25000000.0,45000000.0
Paul,Pogba,Paul Pogba,2025,paul-pogba,France,1993-03-15 00:00:00,Central Midfield,Midfield,both,191.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/122153-1764059298.jpg?lm=1,91.0,11.0,https://www.transfermarkt.co.uk/paul-pogba/profil/spieler/122153,Association sportive de Monaco Football Club,2500000.0,100000000.0
Moise,Kean,Moise Kean,2025,moise-kean,Italy,2000-02-28 00:00:00,Centre-Forward,Attack,right,183.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/364135-1725532147.jpg?lm=1,26.0,13.0,https://www.transfermarkt.co.uk/moise-kean/profil/spieler/364135,Associazione Calcio Fiorentina,32000000.0,50000000.0
Cher,Ndour,Cher Ndour,2025,cher-ndour,Italy,2004-07-27 00:00:00,Central Midfield,Midfield,right,190.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/651005-1758718132.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/cher-ndour/profil/spieler/651005,Associazione Calcio Fiorentina,20000000.0,20000000.0
Pietro,Comuzzo,Pietro Comuzzo,2025,pietro-comuzzo,Italy,2005-02-20 00:00:00,Centre-Back,Defender,right,188.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/746712-1730183199.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/pietro-comuzzo/profil/spieler/746712,Associazione Calcio Fiorentina,18000000.0,25000000.0
,Dodô,Dodô,2025,dodo,Brazil,1998-11-17 00:00:00,Right-Back,Defender,right,166.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/401529-1663591985.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/dodo/profil/spieler/401529,Associazione Calcio Fiorentina,16000000.0,24000000.0
Nicolò,Fagioli,Nicolò Fagioli,2025,nicolo-fagioli,Italy,2001-02-12 00:00:00,Central Midfield,Midfield,right,178.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/432090-1695025310.jpg?lm=1,7.0,0.0,https://www.transfermarkt.co.uk/nicolo-fagioli/profil/spieler/432090,Associazione Calcio Fiorentina,16000000.0,35000000.0
Roberto,Piccoli,Roberto Piccoli,2025,roberto-piccoli,Italy,2001-01-27 00:00:00,Centre-Forward,Attack,right,190.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/432092-1753438910.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/roberto-piccoli/profil/spieler/432092,Associazione Calcio Fiorentina,14000000.0,20000000.0
Albert,Gudmundsson,Albert Gudmundsson,2025,albert-gudmundsson,Iceland,1997-06-15 00:00:00,Second Striker,Attack,right,177.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/305947-1705389252.jpg?lm=1,46.0,14.0,https://www.transfermarkt.co.uk/albert-gudmundsson/profil/spieler/305947,Associazione Calcio Fiorentina,12000000.0,30000000.0
Giovanni,Fabbian,Giovanni Fabbian,2025,giovanni-fabbian,Italy,2003-01-14 00:00:00,Attacking Midfield,Midfield,right,190.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/633668-1695027735.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/giovanni-fabbian/profil/spieler/633668,Associazione Calcio Fiorentina,10000000.0,14000000.0
Niccolò,Fortini,Niccolò Fortini,2025,niccolo-fortini,Italy,2006-02-13 00:00:00,Left-Back,Defender,right,185.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/984964-1748503175.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/niccolo-fortini/profil/spieler/984964,Associazione Calcio Fiorentina,10000000.0,10000000.0
