id,nome,squadra_att,detentore_cartellino,club,quot_att_mantra,tipo_contratto,ruolo,costo,priorita,id_transfermarkt,data_nascita,scadenza_contratto
628,Hatzidiakos,Svincolato,Svincolato,Cagliari,0,Svincolato,"{Dd,Dc}",0,0,,,
820,Kayode,Svincolato,Svincolato,Fiorentina,0,Svincolato,"{Dd,Ds,E}",0,0,,,
837,Dawidowicz,Svincolato,Svincolato,Verona,0,Svincolato,{Dc},0,0,,,
666,Marin,Svincolato,Svincolato,Cagliari,0,Svincolato,"{M,C}",0,0,,,
821,Rui Patricio,Svincolato,Svincolato,Atalanta,0,Svincolato,{Por},0,0,,,
323,Bonfanti,Svincolato,Svincolato,Pisa,0,Svincolato,{Dc},0,0,,,
324,Albiol,Svincolato,Svincolato,Pisa,1,Svincolato,{Dc},0,0,,,
311,Rui Modesto,Svincolato,Svincolato,Udinese,1,Svincolato,{E},0,0,,,
788,Pizarro,ZeroDayz FC,ZeroDayz FC,Udinese,1,Primavera,{Pc},0,0,,,
661,Toloi,Svincolato,Svincolato,Atalanta,0,Svincolato,{Dc},0,0,,,
585,Degli Innocenti,Svincolato,Svincolato,Empoli,0,Svincolato,"{M,C}",0,0,,,
838,Linetty,Svincolato,Svincolato,Torino,0,Svincolato,"{M,C}",0,0,,,
153,Niasse,Svincolato,Svincolato,Verona,2,Svincolato,"{M,C}",0,0,,,
15,Immobile,Svincolato,Svincolato,Bologna,4,Svincolato,{Pc},8,0,,,
287,Romagna,Svincolato,Svincolato,Sassuolo,1,Svincolato,{Dc},0,0,,,
698,Emerson Royal,Svincolato,Svincolato,Milan,0,Svincolato,"{B,Dd,Ds}",0,0,,,
598,Berardi A.,Svincolato,Svincolato,Verona,0,Svincolato,{Por},0,0,,,
579,Mihaila,Svincolato,Svincolato,Parma,0,Svincolato,"{W,A}",0,0,,,
223,Leris,Svincolato,Svincolato,Pisa,10,Svincolato,{W},0,0,,,
822,Arena,Svincolato,Svincolato,Pisa,0,Svincolato,"{W,T}",0,0,,,
596,Amrabat,Svincolato,Svincolato,Fiorentina,0,Svincolato,"{M,C}",0,0,,,
754,Colpani,Sborada,Sborada,Monza,8,Indeterminato,{T},1,1,392959.0,1999-05-11,2028-06-30
625,Gonzalez N.,FC Sovescio,FC Sovescio,Juventus,11,Indeterminato,"{W,A}",27,1,486031.0,1998-04-06,2029-06-30
801,Abankwah,Svincolato,Svincolato,Udinese,2,Svincolato,"{Dd,Dc}",0,1,648032.0,2004-01-16,2029-06-30
442,Belghali,FC Pontos,FC Pontos,Torino,7,Indeterminato,"{Dd,E}",6,1,864306.0,2002-06-07,2027-06-30
645,Radunovic,Svincolato,Svincolato,Cagliari,1,Svincolato,{Por},0,1,258482.0,1996-05-26,2029-06-30
796,Ciurria,Svincolato,Svincolato,Monza,2,Svincolato,"{E,W}",0,1,255838.0,1995-02-09,2028-06-30
749,Forson O.,Svincolato,Svincolato,Monza,2,Svincolato,"{W,T}",0,1,670845.0,2004-07-20,2028-06-30
845,Douglas Luiz,Diaolo Porco,AC Ciaccati,Juventus,4,Fanta-Prestito,{C},20,1,447661.0,1998-05-09,2029-06-30
684,Kyriakopoulos,Svincolato,Svincolato,Monza,0,Svincolato,"{Ds,E}",0,0,,,
566,Santiago,Svincolato,Svincolato,Verona,0,Svincolato,{C},0,0,,,
687,Caputo,Svincolato,Svincolato,Empoli,0,Svincolato,{Pc},0,0,,,
561,Sosa B.,Svincolato,Svincolato,Torino,0,Svincolato,{E},0,0,,,
18,Bravo,Svincolato,Svincolato,Udinese,4,Svincolato,{A},0,0,,,
293,Kouassi,Svincolato,Svincolato,Lecce,1,Svincolato,"{Dd,Dc}",0,0,,,
24,Mosquera,Svincolato,Svincolato,Verona,4,Svincolato,{Pc},0,0,,,
732,Vignato S.,Svincolato,Svincolato,Monza,1,Svincolato,"{T,A}",0,0,,,
646,Veroli,Svincolato,Svincolato,Cagliari,0,Svincolato,"{Ds,Dc}",0,0,,,
636,Tavsan,Svincolato,Svincolato,Verona,4,Svincolato,"{W,A}",0,0,,,
865,Esteves G.,Svincolato,Svincolato,Udinese,2,Svincolato,"{Dd,Ds,E}",0,0,,,
6,Buffon L.,Svincolato,Svincolato,Pisa,1,Svincolato,{A},0,0,,,
810,Shomurodov,Svincolato,Svincolato,Roma,0,Svincolato,{Pc},0,0,,,
565,Fila,Svincolato,Svincolato,Venezia,0,Svincolato,{Pc},0,0,,,
430,Gosens,Svincolato,Metodo Monchi FC,Fiorentina,11,Prestito Reale,{E},7,0,,,
647,Beltran L.,Svincolato,FC Pontos,Fiorentina,7,Prestito Reale,{A},0,0,,,
617,Izzo,Svincolato,Svincolato,Monza,0,Svincolato,{Dc},0,0,,,
606,Bjarkason,Svincolato,Svincolato,Venezia,1,Svincolato,"{E,W}",0,0,,,
320,Ceccherini,Svincolato,Svincolato,Cremonese,1,Svincolato,"{Dd,Dc}",0,0,,,
572,Bohinen,Svincolato,Svincolato,Genoa,0,Svincolato,"{M,C}",0,0,,,
325,Tsimikas,Svincolato,Svincolato,Roma,3,Svincolato,"{Ds,E}",0,0,,,
651,Viola,Svincolato,Svincolato,Cagliari,0,Svincolato,"{C,T}",0,0,,,
207,Tourè I.,Svincolato,Svincolato,Monza,7,Svincolato,"{E,M}",1,1,335516.0,1998-04-29,2028-06-30
533,Dzeko,Svincolato,Svincolato,Fiorentina,0,Svincolato,{Pc},7,0,,,
571,Caldirola,Svincolato,Svincolato,Monza,0,Svincolato,"{Ds,Dc}",0,0,,,
631,Salah-Eddine,Svincolato,Svincolato,Roma,0,Svincolato,{E},0,0,,,
98,Valoti,Svincolato,Svincolato,Cremonese,0,Svincolato,"{C,T}",0,0,,,
16,Djuric,Svincolato,Svincolato,Cremonese,5,Svincolato,{Pc},2,0,,,
433,Maripan,Svincolato,Svincolato,Torino,8,Svincolato,{Dc},2,0,,,
422,Posch,Svincolato,Svincolato,Como,10,Svincolato,"{Dd,Dc}",15,0,,,
901,Giacomone,Svincolato,Svincolato,Lazio,1,Svincolato,{Por},0,0,,,
549,Guilbert,Svincolato,Svincolato,Lecce,0,Svincolato,"{B,Dd,Ds}",0,0,,,
537,Sarr A.,Svincolato,Svincolato,Verona,4,Svincolato,{A},0,0,,,
649,Adli,Svincolato,Svincolato,Fiorentina,0,Svincolato,"{M,C}",0,0,,,
791,Veiga R.,Svincolato,Svincolato,Juventus,0,Svincolato,"{M,C}",0,0,,,
679,Makoumbou,Svincolato,Svincolato,Cagliari,0,Svincolato,"{M,C}",0,0,,,
115,Hojholt,Svincolato,Svincolato,Pisa,3,Svincolato,"{M,C}",0,0,,,
706,Pellegri,Svincolato,Svincolato,Empoli,0,Svincolato,{Pc},0,0,,,
848,Ibrahimovic A.,Svincolato,Svincolato,Lazio,0,Svincolato,"{W,T}",0,0,,,
676,Bani,Svincolato,Svincolato,Genoa,0,Svincolato,{Dc},0,0,,,
